"4177","Monkey Glue Lighting","8240 Belvedere Rd ,  #G",,"Sacramento","CA","95826",,"38.537545","-121.4020548",,,,"www.monkeyglue.com",,"916-452-3517",,,,,"22487","http://www.chauvetdj.com/?post_type=store_page&p=22487",,,"2016-02-03 16:12:38","1401.3091659555"
"4178","Kennelly Keys Music Inc","4918 196th Street SW",,"Lynnwood","WA","98036",,"47.8204718","-122.2994076",,,,,,"206-633-1774",,,,,"22488","http://www.chauvetdj.com/?post_type=store_page&p=22488",,,"2016-02-03 16:12:38","1533.8790246230"
"4179","Northern Sound & Light Inc","11 Shingiss St",,"Mckees Rocks","PA","15136",,"40.4716577","-80.0527437",,,,"https://www.northernsoundandlight.com/Brands/Chauvet_DJ/",,"412-331-1000",,,,,"22489","http://www.chauvetdj.com/?post_type=store_page&p=22489",,,"2016-02-03 16:12:38","873.9471489818"
"4181","Curtis Stout AV","2400 Cantrell Rd #100",,"Little Rock","AR","72202",,"34.7577138","-92.2962768",,,,"www.chstoutav.com",,"501-255-1149",,,,,"22491","http://www.chauvetdj.com/?post_type=store_page&p=22491",,,"2016-02-03 16:12:38","250.0162446156"
"4182","Sims Music Inc","1110 Saint Andrews Rd",,"Columbia","SC","29210",,"34.0480523","-81.1105038",,,,,,"803-772-1185",,,,,"22492","http://www.chauvetdj.com/?post_type=store_page&p=22492",,,"2016-02-03 16:12:39","846.2504621477"
"4183","Circle City Audio","PO Box 1508",,"Greenwood","IN","46142",,"39.6196709","-86.1650024",,,,"www.ccaudio.com",,"317-536-2979",,,,,"22493","http://www.chauvetdj.com/?post_type=store_page&p=22493",,,"2016-02-03 16:12:39","545.7445975682"
"4186","Clearwing Productions","5640 S 40th Street","Suite 1","Phoenix","AZ","85040",,"33.3956729","-111.9981372",,,,"www.clearwing.com",,"602-850-6333",,,,,"22496","http://www.chauvetdj.com/?post_type=store_page&p=22496",,,"2016-02-03 16:12:39","952.4392538851"
"4188","KSI Sound Systems","6971 Brookville-Salem Road",,"Brookville","OH","45309",,"39.853606","-84.384529",,,,"www.ksisound.com",,"937-833-5637",,,,,"22498","http://www.chauvetdj.com/?post_type=store_page&p=22498",,,"2016-02-03 16:12:47","641.3581918251"
"4189","Creative Stage Lighting Co., Inc.","PO Box 567",,"North Creek","NY","12853",,"43.6978427","-73.9859658",,,,,,"518-251-3302",,,,,"22499","http://www.chauvetdj.com/?post_type=store_page&p=22499",,,"2016-02-03 16:12:47","1226.6037802360"
"4190","EMI","4719 42nd Ave N",,"Robbinsdale","MN","55422",,"45.0309931","-93.3403746",,,,"www.emiaudio.com",,"612-789-2496",,,,,"22500","http://www.chauvetdj.com/?post_type=store_page&p=22500",,,"2016-02-03 16:12:47","562.3659169570"
"4191","Coronado Electronics Inc","8710 Dead Stick Rd",,"San Diego","CA","92154",,"32.573509","-116.955332",,,,,,"619-661-0035",,,,,"22501","http://www.chauvetdj.com/?post_type=store_page&p=22501",,,"2016-02-03 16:12:47","1241.6422051220"
"4192","Clark Productions","1225 Old Alpharaetta Rd","Suite 295","Alpharetta","GA","30005",,"34.099686","-84.205751",,,,,,"770-888-5088",,,,,"22502","http://www.chauvetdj.com/?post_type=store_page&p=22502",,,"2016-02-03 16:12:47","678.2394371087"
"4193","Dobil Laboratories, Inc.","727 Butler St",,"Pittsburgh","PA","15223",,"40.5064295","-79.9464932",,,,"www.dobil.com",,"412-782-3399",,,,,"22503","http://www.chauvetdj.com/?post_type=store_page&p=22503",,,"2016-02-03 16:12:47","879.8743867917"
"4194","ProAudio.com","P.O.Box 155999",,"Fort Worth","TX","76155",,"32.8301582","-97.0444671",,,,,,"972-660-6100",,,,,"22504","http://www.chauvetdj.com/?post_type=store_page&p=22504",,,"2016-02-03 16:12:48","303.8553818147"
"4195","Sound Techs","PO Box 1544",,"Lufkin","TX","75901",,"31.3382406","-94.729097",,,,,,"936-632-8484",,,,,"22505","http://www.chauvetdj.com/?post_type=store_page&p=22505",,,"2016-02-03 16:12:48","401.3969698829"
"4196","KpoDJ / 40 Bills LLC","52 Hopper St",,"Oakland","NJ","07436",,"41.0164073","-74.2367349",,,,"www.kpodj.com/products/search/?q=chauvet&x=20&y=8",,"877-775-7635",,,,,"22506","http://www.chauvetdj.com/?post_type=store_page&p=22506",,,"2016-02-03 16:12:48","1180.5970527904"
"4198","E-Distributors Inc  (aka  Audio Savings)","600 Bayview Ave","Suite 200","Inwood","NY","11096",,"40.6140513","-73.7605818",,,,"www.audiosavings.com/brand/chauvet",,"516-986-3083",,,,,"22508","http://www.chauvetdj.com/?post_type=store_page&p=22508",,,"2016-02-03 16:12:48","1202.7608683707"
"4199","Rustom Audio-Lighting Technology","P.O.Box 20056",,"Manama",,,"Bahrain","26.2285161","50.5860497",,,,,,"973-770-21123",,,,,"22510","http://www.chauvetdj.com/?post_type=store_page&p=22510",,,"2016-02-03 16:12:48","7545.0637267248"
"4200","Appalachian Light & Production","P.O.Box 304",,"Jonesborough","TN","37659",,"36.2942722","-82.4734787",,,,,,"423-257-8155",,,,,"22511","http://www.chauvetdj.com/?post_type=store_page&p=22511",,,"2016-02-03 16:12:48","735.0077858020"
"4201","Sound Connection LLC   (dba HiFi Sound / Smart DJ)","402B W. Mt. Vernon St. #138",,"Nixa","MO","65714",,"37.043164","-93.3020556",,,,"www.hifisoundconnection.com/Shop/Control/fp/cat/363413/SFV/30046/set_num/2",,"877-275-4434",,,,,"22512","http://www.chauvetdj.com/?post_type=store_page&p=22512",,,"2016-02-03 16:12:49","132.9584455877"
"4202","Production Express Inc","340 E Boundary Ave",,"York","PA","17403",,"39.9565616","-76.7166422",,,,,,"717-854-5265",,,,,"22513","http://www.chauvetdj.com/?post_type=store_page&p=22513",,,"2016-02-03 16:12:49","1043.7298790907"
"4203","Church Interiors Audio & Video","800 East Chester Dr",,"High Point","NC","27262",,"35.9745773","-80.0337704",,,,,,"336-889-0197",,,,,"22514","http://www.chauvetdj.com/?post_type=store_page&p=22514",,,"2016-02-03 16:12:49","872.9325981849"
"4204","Moon Lighting & Sound","259 Freeport Blvd",,"Sparks","NV","89431",,"39.5255431","-119.7458284",,,,"www.moonlightingandsound.com",,"775-626-7400",,,,,"22515","http://www.chauvetdj.com/?post_type=store_page&p=22515",,"a:1:{s:6:\"marker\";s:0:\"\";}","2016-02-03 16:12:49","1309.9346102186"
"4205","PC Sound Inc","1826 West 5th Street",,"Washington","NC","27889",,"35.5693684","-77.0783684",,,,"www.pcsound.net",,"252-946-6100",,,,,"22516","http://www.chauvetdj.com/?post_type=store_page&p=22516",,,"2016-02-03 16:12:49","1040.9402313325"
"4206","Lee Hartman & Sons, Inc. ( VA)","3236 Cove Rd NW",,"Roanoke","VA","24017-2803",,"37.3028382","-79.982738",,,,,,"540-366-3493",,,,,"22517","http://www.chauvetdj.com/?post_type=store_page&p=22517",,,"2016-02-03 16:12:49","864.9256637790"
"4207","Aerodrome Music","D/B/A Drome Sound","1875 State Street","Schenectady","NY","12304",,"42.7781146","-73.9008691",,,,,,"518-370-3701",,,,,"22518","http://www.chauvetdj.com/?post_type=store_page&p=22518",,,"2016-02-03 16:12:50","1216.5209640812"
"4208","Audio Systems Consulting","4021 SW 112 CT",,"Miami","FL","33165",,"25.731373","-80.376206",,,,,,"305-519-3393",,,,,"22519","http://www.chauvetdj.com/?post_type=store_page&p=22519",,,"2016-02-03 16:12:50","1194.5642091787"
"4209","AGI Pro DJ","2095 Laura Street, Suite A",,"Springfield","OR","97477",,"44.066061","-123.029391",,,,"www.agiprodj.com/index.php?cPath=47_48&filter_id=13",,"541-393-9010",,,,,"22520","http://www.chauvetdj.com/?post_type=store_page&p=22520",,,"2016-02-03 16:12:50","1504.2488179063"
"4210","Backstage Sound & Lighting Inc","7350 Mesco Dr.",,"Bryan","TX","77808",,"30.692629","-96.291674",,,,"www.backstagesound.com",,"979-774-2954",,,,,"22521","http://www.chauvetdj.com/?post_type=store_page&p=22521",,,"2016-02-03 16:12:50","443.3012029704"
"4212","DLS BOLIVIA","C. Charcas #183","Esq. Murillo","Santa Cruz",,,"Bolivia","-17.7805284","-63.1799363",,,,,,"011-591-329-3887",,,,,"22523","http://www.chauvetdj.com/?post_type=store_page&p=22523",,,"2016-02-03 16:12:50","4343.1888171281"
"4213","Knight Audio","11874 Capital Way",,"Louisville","KY","40299",,"38.207647","-85.5364403",,,,,,"502-266-5507",,,,,"22524","http://www.chauvetdj.com/?post_type=store_page&p=22524",,,"2016-02-03 16:12:50","561.7791492759"
"4214","Pro Audio Video Inc","1348 Palomares Ave",,"La Verne","CA","91750",,"34.1013934","-117.7861524",,,,,,"909-392-1825",,,,,"22525","http://www.chauvetdj.com/?post_type=store_page&p=22525",,,"2016-02-03 16:12:50","1254.3510237982"
"4215","GCS Multimedia Services LLC","P.O.Box 2355",,"West Monroe","LA","71294",,"32.4993163","-92.1256952",,,,,,"318-397-4122",,,,,"22526","http://www.chauvetdj.com/?post_type=store_page&p=22526",,,"2016-02-03 16:12:51","376.8326506508"
"4216","The Design Oasis","3901 SW 47th Ave","Suite 413","Davie","FL","33314",,"26.0735974","-80.2107691",,,,"www.thedesignoasis.com",,"954-321-0021",,,,,"22527","http://www.chauvetdj.com/?post_type=store_page&p=22527",,,"2016-02-03 16:12:51","1185.4321250874"
"4217","ASF Productions","11906 Miramar Parkway",,"Miramar","FL","33025-7002",,"25.9768633","-80.3048996",,,,"www.artsofsouthflorida.com",,"954-653-8611",,,,,"22528","http://www.chauvetdj.com/?post_type=store_page&p=22528",,,"2016-02-03 16:12:51","1185.8559053549"
"4218","Sonic Electronix","9631 Topanga Canyon Place",,"Chatsworth","CA","91311",,"34.2452634","-118.6056089",,,,,,"661-257-9993",,,,,"22529","http://www.chauvetdj.com/?post_type=store_page&p=22529",,,"2016-02-03 16:12:51","1296.8123582531"
"4219","FP  Logistics Inc","520 S Claudina St","Suite M","Anaheim","CA","92805",,"33.8308356","-117.9101019",,,,,,"888-875-0218",,,,,"22530","http://www.chauvetdj.com/?post_type=store_page&p=22530",,,"2016-02-03 16:12:51","1266.3888327730"
"4220","Performance Audio","2456 S. West Temple",,"Salt Lake City","UT","84115",,"40.717293","-111.8944649",,,,,,"801-466-3196",,,,,"22531","http://www.chauvetdj.com/?post_type=store_page&p=22531",,,"2016-02-03 16:12:58","903.9738216878"
"4222","CBC Technical Inc","36595 Kevin Road #136",,"Wildomar","CA","92595",,"33.5890501","-117.2350788",,,,"www.cbctechnical.com",,"951-304-0640",,,,,"23488","http://www.chauvetdj.com/?post_type=store_page&p=23488",,,"2016-02-08 15:16:29","1234.1695925790"
"4226","Spectrum Audio","3301 Cline St.",,"Houston","TX","77020",,"29.76689","-95.336271",,,,"www.spectrumaudio.com",,"800-248-7540",,,,,"23630","http://www.chauvetdj.com/?post_type=store_page&p=23630",,,"2016-02-11 14:52:44","506.4901991042"
"4227","Stage Lighting Store","4827-2 Philips Highway",,"Jacksonville","FL","32207",,"30.2726463","-81.6225647",,,,"www.stagelightingstore.com/Chauvet",,"904-683-5553",,,,,"23631","http://www.chauvetdj.com/?post_type=store_page&p=23631",,,"2016-02-11 14:52:46","935.6621907339"
"4228","JR Lighting Design Inc","11535 W 183rd Pl","Suite 119","Orland Park","IL","60467",,"41.5568027","-87.8992105",,,,"www.jrlightingdesign.com",,"708-460-6319",,,,,"23632","http://www.chauvetdj.com/?post_type=store_page&p=23632",,,"2016-02-11 14:52:48","518.9579345769"
"4229","Atomic Professional Audio Inc","112A Quality Lane",,"Rutland","VT","05701",,"43.586792","-72.960999",,,,"www.atomicproaudio.com",,"802-775-5550",,,,,"23643","http://www.chauvetdj.com/?post_type=store_page&p=23643",,,"2016-02-15 15:15:33","1274.6043888186"
"4230","Immedia Inc","1075 Millbury",,"Worcester","MA","01607",,"42.2293783","-71.7856388",,,,,,"508-791-3366",,,,,"23645","http://www.chauvetdj.com/?post_type=store_page&p=23645",,,"2016-02-15 15:15:35","1316.4814251895"
"4231","Encore Music","1233 Ben Sawyer Blvd","Unite 800","Mt Pleasnt","SC","29464",,"32.7939509","-79.8600003",,,,"www.encoremusicshop.net",,"843-971-0774",,,,,"23646","http://www.chauvetdj.com/?post_type=store_page&p=23646",,,"2016-02-15 15:15:36","944.3413970328"
"4232","Force Technology Solutions LLC","6097 W 400 North","Suite  C","Greenfield","IN","46140",,"39.841085","-85.917214",,,,"www.forcetechsolutions.com",,"317-586-2844",,,,,"23648","http://www.chauvetdj.com/?post_type=store_page&p=23648",,,"2016-02-15 15:15:38","562.6478930133"
"4233","Atomic Professional Audio Inc","364 Innovation Dr.",,"North Clarendon","VT","05759",,"43.523918","-72.956078",,,,"www.atomicproaudio.com",,"802-775-5550",,,,,"23775","http://www.chauvetdj.com/?post_type=store_page&p=23775",,,"2016-02-19 15:56:56","1273.8858409241"
"4234","Light FX Pros","7261 NW 43rd ST",,"Miami","FL","33166",,"25.813828","-80.315191",,,,"www.lightfxpros.com",,"305-760-4969",,,,,"23776","http://www.chauvetdj.com/?post_type=store_page&p=23776",,,"2016-02-19 15:56:56","1193.2639721624"
"4235","Davaine Lighting","P.O.Box 2047",,"Jackson","Mississippi","39225","United States","32.3","-90.18",,,,"www.davainelighting.com",,"601-906-9051",,,,,"23777","http://www.chauvetdj.com/?post_type=store_page&p=23777",,,"2016-02-19 15:57:00","456.2853711175"
"4241","JP N BE Enterprises (dba Nightclub Supplies LLC)","6961 finamore circle",,"lake worth","Florida","33467","United States","26.580584","-80.150397",,,,"www.nightclubsupplier.com/brands/Chauvet.html",,"866-437-2557",,,,,"24455","http://www.chauvetdj.com/?post_type=store_page&p=24455",,,"2016-03-02 14:25:59","1164.2427977097"
"4242","JL Sound","7038 Fruitwood Dr",,"Corpus Christi","TX","78413",,"27.677526","-97.399872",,,,,,"361-443-0033",,,,,"24510","http://www.chauvetdj.com/?post_type=store_page&p=24510",,,"2016-03-03 16:34:17","657.7661703210"
"4243","Webb Audio Visual","3020 South West Temple",,"Salt Lake City","UT","84115",,"40.7054614","-111.8945967",,,,,,"801-484-8567",,,,,"24611","http://www.chauvetdj.com/?post_type=store_page&p=24611",,,"2016-03-04 14:52:32","903.8269231404"
"4244","Alaska Universal Productions","PO BOX 81132",,"Fairbanks","AK","99708",,"64.84","-147.72",,,,"www.aupak.com",,"907-451-4833",,,,,"24645","http://www.chauvetdj.com/?post_type=store_page&p=24645",,,"2016-03-04 18:11:41","2833.5778576247"
"4245","Guitar Center  Incorporated","4271 W. 167th St.",,"Country Club Hills","IL","60478",,"41.5838768","-87.7193104",,,,"www.guitarcenter.com/New-Gear.gc?internal=1&browser=&fsrc=CHAUVET&src=CHAUVET",,,,,,,"26056","http://www.chauvetdj.com/?post_type=store_page&p=26056&lang=ee",,,"2016-03-09 17:33:42","527.7344684096"
"4246","Focus Audio & Video","169 Shady LN",,"Mill Spring","NC","28756",,"35.3291169","-82.120892",,,,"www.focusaudiovideo.com",,"704-559-9518",,,,,"26057","http://www.chauvetdj.com/?post_type=store_page&p=26057&lang=ee",,,"2016-03-09 17:34:07","766.8000429381"
"4247","Bunt Backline Event Services LLC","2401 SE 12th Terr",,"Gainesville","FL","32641",,"29.630277","-82.309175",,,,"www.buntbackline.com",,"352-339-3526",,,,,"26058","http://www.chauvetdj.com/?post_type=store_page&p=26058&lang=ee",,,"2016-03-09 17:34:07","928.0752582831"
"4248","LifeSound AudioVisual Inc","1122 Alma Dr",,"Macon","GA","31216",,"32.737203","-83.701496",,,,"www.lifesoundav.com",,"478-719-5059",,,,,"26059","http://www.chauvetdj.com/?post_type=store_page&p=26059&lang=ee",,,"2016-03-09 17:34:08","743.3384059218"
"4250","Fontes Professional Group LLC (dba Fontes Pro Sound)","1442 College Ave",,"Modesto","CA","95350",,"37.665252","-121.007279",,,,"www.fontesprosound.com",,"209-380-9696",,,,,"26061","http://www.chauvetdj.com/?post_type=store_page&p=26061&lang=ee",,,"2016-03-09 17:34:17","1385.2245863180"
"4252","Guitar Center  Incorporated","2120 Alta Arden Expressway","Attn.: Andrew","Sacramento","CA","95825-2220",,"38.5890819","-121.4084731",,,,"www.guitarcenter.com/New-Gear.gc?internal=1&browser=&fsrc=CHAUVET&src=CHAUVET",,"916-922-2132",,,,,"40436","http://www.chauvetdj.com/?post_type=store_page&p=40436",,,"2016-03-17 13:42:41","1401.4141789023"
"4253","Jackson's Music Store","7445-A Old National Highway",,"Riverdale","GA","30296",,"33.5526108","-84.466779",,,,,,,,,,,"40437","http://www.chauvetdj.com/?post_type=store_page&p=40437",,,"2016-03-17 13:42:56","678.9699488423"
"4254","Jackson's Music Store","1409 S Stratford Rd",,"Winston-Salem","NC","27103",,"36.0740931","-80.3023008",,,,,,"336-760-9635",,,,,"40438","http://www.chauvetdj.com/?post_type=store_page&p=40438",,,"2016-03-17 13:42:58","856.9972570833"
"4255","Frost Lighting Co. of IL","1381 N. North Branch",,"Chicago","IL","60642",,"41.9065636","-87.6560038",,,,,,"312-642-7600",,,,,"40439","http://www.chauvetdj.com/?post_type=store_page&p=40439",,,"2016-03-17 13:43:18","542.9923805626"
"4256","Peak Audio Visual  (dba CCS)","700 W Mississippi Ave,  A6",,"Denvwe","CO","80223",,"39.6953749","-104.9962713",,,,"www.ccsporjects.com",,"303-694-3323",,,,,"40440","http://www.chauvetdj.com/?post_type=store_page&p=40440",,,"2016-03-17 13:43:20","533.6936178798"
"4259","DNR Laboratories","76 Westbury Park Rd","Suite 203e","Watertown","CT","06795",,"41.6035467","-73.1119026",,,,"www.dnrlaboratories.com",,"203-263-0003",,,,,"40513","http://www.chauvetdj.com/?post_type=store_page&p=40513",,,"2016-03-18 14:16:29","1243.3033258443"
"4262","Digital Dynamite Productions / Against The Grain Media Inc","610 Eubanks CT.","Ste. A-2","Vacaville","CA","95688","US","38.3961895","-121.9615167",,,,"www.digitaldynamiteproductions.com",,"866-999-5535",,,,,"40527","http://www.chauvetdj.eu/?post_type=store_page&p=40527",,,"2016-03-21 13:49:50","1432.2196099293"
"4264","TM Sound & Lighting","2991 NE 6th Avenue",,"Fort Lauderdale","FL","33334",,"26.1649682","-80.1386813",,,,,,"954-522-1200",,,,,"41079","http://www.chauvetdj.com/?post_type=store_page&p=41079",,,"2016-03-28 13:29:02","1184.3234641424"
"4266","Rockwerx Climbing Inc","15 Dana Rd",,"Barre","MA","01005",,"42.4386365","-72.1650155",,,,"www.rockwerxclimbing.com",,"978-355-6400",,,,,"41081","http://www.chauvetdj.com/?post_type=store_page&p=41081",,,"2016-03-28 13:29:29","1299.3470891457"
"4269","Creative Audio Video and Automation","317 Hays Hill Drive",,"Fenton","MO","63026",,"38.516438","-90.444264",,,,"www.creativeavstl.com",,"314-956-5861",,,,,"41243","http://www.chauvetdj.eu/?post_type=store_page&p=41243",,,"2016-03-30 14:20:02","303.9996088990"
"4270","One Night Events (DBA One Pro AVL)","14320 NE 21st PL","Suite #1","Bellevue","WA","98007",,"47.6292576","-122.1492715",,,,"www.onenightevents.com",,"206-353-2448",,,,,"41635","http://www.chauvetdj.com/?post_type=store_page&p=41635",,,"2016-04-06 14:00:07","1522.9823757300"
"4271","JP N BE Enterprises (dba Nightclub Supplies LLC)","1373 nw 124ave",,"pembroke pines","Florida","33487","United States","26.019676","-80.311732",,,,"www.nightclubsupplier.com/brands/Chauvet.html",,"866-437-2557",,,,,"41636","http://www.chauvetdj.com/?post_type=store_page&p=41636",,,"2016-04-06 14:00:08","1183.4942420337"
"4272","All Occasions Inc (dba Party Pros USA)","2801 Mall Road",,"Florence","AL","35630",,"34.8386559","-87.6390433",,,,"www.partyprousa.com",,"256-766-6214",,,,,"41962","http://www.chauvetdj.com/?post_type=store_page&p=41962",,,"2016-04-12 17:27:04","477.3986624360"
"4273","Planet DJ, Inc.","1360 Greg St","Suite 110","Sparks","NV","89431",,"39.5244878","-119.7600645",,,,"www.planetdj.com/brands/chauvet-dj",,"775-323-1540",,,,,"41963","http://www.chauvetdj.com/?post_type=store_page&p=41963",,,"2016-04-12 17:27:05","1310.6937083166"
"4274","Pantera Productions","116 CR315",,"Seminole","TX","79360",,"32.672674","-102.7774762",,,,"www.panteraproductionstx.com",,"432-209-3189",,,,,"42038","http://www.chauvetdj.com/?post_type=store_page&p=42038",,,"2016-04-14 17:29:25","503.2563544353"
"4275","Sound Ideas LLC","3500 APPLE HILL ROAD",,"LOUISVILLE","KY","40245",,"38.2868489","-85.476396",,,,"www.yoursoundideas.com",,"502-957-1300",,,,,"42769","http://www.chauvetdj.eu/?post_type=store_page&p=42769",,,"2016-04-18 15:14:33","565.5024491672"
"4276","Guitar Center  Incorporated","712 Center Drive",,"San Marcos","CA","92069-3536",,"33.1341568","-117.1240128",,,,"www.guitarcenter.com/New-Gear.gc?internal=1&browser=&fsrc=CHAUVET&src=CHAUVET",,"760-735-8050",,,,,"43307","http://www.chauvetdj.com/?post_type=store_page&p=43307",,,"2016-04-20 14:26:01","1237.8465418507"
"4278","Doo Wop Shop","2915 S. Hurstbourne Pkwy",,"Louisville","KY","40220",,"38.2082296","-85.5999313",,,,,,"502-491-4191",,,,,"43504","https://www.chauvetdj.com/?post_type=store_page&p=43504",,,"2016-04-26 13:16:44","558.3473586008"
"4279","Doo Wop Shop","443 Southland Dr.",,"Lexington","KY","40503",,"38.0196226","-84.5265249",,,,,,"859-275-1224",,,,,"43505","https://www.chauvetdj.com/?post_type=store_page&p=43505",,,"2016-04-26 13:16:44","615.7486283854"
"4281","Gear Productions (dba Gear Systems)","9301 Weeping Willow Way",,"Edmond","OK","73034",,"35.750506","-97.468994",,,,"www.gearsystems.net",,"405-471-3394",,,,,"43507","https://www.chauvetdj.com/?post_type=store_page&p=43507",,,"2016-04-26 13:17:26","134.5445572704"
"4285","Mesa DJ Center","7762 E Boston St",,"Mesa","AZ","85201",,"33.41958","-111.663522",,,,"www.azdjbreezevents.com",,"480-343-4359",,,,,"43548","https://www.chauvetdj.com/?post_type=store_page&p=43548",,,"2016-04-27 15:21:07","933.7554325827"
"4286","Yamaki S.A.S.","Av. Boyaca, No. 71-73",,"Bogota",,,"Colombia","4.6862678","-74.0955195",,,,,,"011-57-1438-5285",,,,,"43593","https://www.chauvetdj.com/?post_type=store_page&p=43593",,,"2016-05-02 14:28:27","2623.3785157649"
"4287","Contemporary Lights and Staging LLC","425 Fairfield Ave","Suite 424","Stamford","CT","06902",,"41.0363284","-73.5521084",,,,"www.lightsandstaging.com",,"203-359-8200",,,,,"43594","https://www.chauvetdj.com/?post_type=store_page&p=43594",,,"2016-05-02 14:28:42","1216.2334824765"
"4288","BAT-V Inc  (dba Hamlin & Kersey)","1708 S Main St",,"Corbin","KY","40701",,"36.9334513","-84.0925203",,,,"www.hamlinkersey.com",,"606-528-0662",,,,,"43700","https://www.chauvetdj.mx/?post_type=store_page&p=43700",,,"2016-05-04 15:50:24","640.8479791473"
"4289","Church Media Supply","108 A Sweetwater Dr",,"Thomasville","GA","31792",,"30.897734","-83.944783",,,,"www.churchmediasupply.com",,"229-233-8276",,,,,"43702","https://www.chauvetdj.mx/?post_type=store_page&p=43702",,,"2016-05-04 15:50:28","797.5307220056"
"4291","M.D.R Sound & Lighting Limited","1B  Tiki Place","P.O. Box 7008","Palmerston North",,"4443","New Zealand","-40.3471295","175.5920528",,,,"www.mdrlighting.com",,"64-6-355-5073",,,,,"43781","https://www.chauvetdj.com/?post_type=store_page&p=43781",,,"2016-05-09 13:39:20","7747.4191531748"
"4292","Jx2 Productions Inc","80 Windsor Street","Suite C","West Springfield","MA","01089",,"42.095685","-72.617345",,,,"www.jx2productions.com",,"413-736-6300",,,,,"43782","https://www.chauvetdj.com/?post_type=store_page&p=43782",,,"2016-05-09 13:39:52","1273.0196508265"
"4294","The Music Store Inc","9120 E 31st  Street","Suite C","Tulsa","OK","74145",,"36.1176383","-95.8720827",,,,"www.musicstoreinc.com",,"918-664-7333",,,,,"43815","https://www.chauvetdj.mx/?post_type=store_page&p=43815",,"a:1:{s:6:\"marker\";s:0:\"\";}","2016-05-12 14:08:57","67.7820428745"
"4295","Afterdark Miami","10490 NW 6th St",,"Pembroke Pines","FL","33026",,"26.012111","-80.28606",,,,"www.afterdarkmiami.com",,"954-258-4358",,,,,"43816","https://www.chauvetdj.mx/?post_type=store_page&p=43816",,,"2016-05-12 14:08:58","1185.0042137931"
"4296","Myers Concert Productions LLC","3448 Hwy 82 E",,"Beechgrove","TN","37018",,"35.607338","-86.2598358",,,,"www.myersconcertproductions.com",,"931-841-2523",,,,,"43899","https://www.chauvetdj.mx/?post_type=store_page&p=43899",,,"2016-05-13 14:39:47","535.7310026688"
"4297","Concert Lighting & Design Corp","4421 Bush Farm Rd",,"Greenvrier","TN","37073",,"36.410811","-86.909549",,,,"www.cldcorp.com",,"615-477-8252",,,,,"43900","https://www.chauvetdj.mx/?post_type=store_page&p=43900",,,"2016-05-13 14:39:47","489.4682061923"
"4298","New Beginnings Capital Partnership LLC (dba NBCP Sourcing)","3700 Fredericksburg Rd","Suite 101","San Antonio","TX","78201",,"29.4814455","-98.542276",,,,"www.nbcpsourcing.com",,"210-858-7477",,,,,"44237","https://www.chauvetdj.com/?post_type=store_page&p=44237",,,"2016-05-17 13:21:43","550.4815710751"
"4300","TM Sound & Lighting","3510 NE 17th Avenue",,"Oakland Park","FL","33334",,"26.1715006","-80.1241006",,,,,,"954-522-1200",,,,,"44313","https://www.chauvetdj.com/?post_type=store_page&p=44313",,,"2016-05-23 20:39:36","1184.6708340655"
"4301","Pro Sound & Lighting Inc","3511 SE Belmont St.",,"Portland","OR","97214",,"45.5166225","-122.6279681",,,,,,"503-232-4889",,,,,"44315","https://www.chauvetdj.com/?post_type=store_page&p=44315",,,"2016-05-23 20:40:05","1504.4735886291"
"4302","Signature Sight and Sound","PO BOX 23567",,"Charlotte","NC","28227",,"35.1825962","-80.6548882",,,,"www.sssav.com",,"980-721-1270",,,,,"44316","https://www.chauvetdj.com/?post_type=store_page&p=44316",,,"2016-05-23 20:40:27","849.6421812319"
"4303","Intellasound Productions LLC","416 Venture Ct",,"Verona","WI","53593",,"42.9831605","-89.5404582",,,,"www.intellasound.com",,"608-845-5683",,,,,"44317","https://www.chauvetdj.com/?post_type=store_page&p=44317",,,"2016-05-23 20:40:27","521.6271813503"
"4304","Reinvention","7601 River Walk Ct",,"Saint Louis","MO","63129",,"38.414591","-90.32691",,,,"www.reinvention.co",,"314-221-2428",,,,,"44318","https://www.chauvetdj.com/?post_type=store_page&p=44318",,,"2016-05-23 20:40:27","308.0966699441"
"4305","DJ Light Shop","1210 Hawthorne Ave",,"Modesto","CA","95350",,"37.670804","-121.0105933",,,,"www.djlightshop.com",,"209-303-5436",,,,,"44319","https://www.chauvetdj.com/?post_type=store_page&p=44319",,,"2016-05-23 20:40:27","1385.3638019214"
"4306","Music Equipment Rental","2525 Huffman Blvd",,"Rockford","IL","61103",,"42.2996679","-89.086159",,,,"www.rockfordmusicequipmentrentals.com",,"815-291-5770",,,,,"44320","https://www.chauvetdj.com/?post_type=store_page&p=44320",,,"2016-05-23 20:40:47","503.3744424869"
"4307","AVAZ Inc ( D/B/A  Audio Video Resources )","920 East Madison",,"Phoenix","AZ","85034",,"33.4460309","-112.0611058",,,,,,"602-643-4200",,,,,"51180","https://www.chauvetdj.com/?post_type=store_page&p=51180",,,"2016-06-01 13:27:01","954.6594280541"
"4308","TPS Audio Visual LLC","1111 South Main St","#107","Grapevine","TX","76051",,"32.93007","-97.0775479",,,,"www.tpsav.com",,"817-865-5028",,,,,"51185","https://www.chauvetdj.com/?post_type=store_page&p=51185",,,"2016-06-01 13:27:04","297.6409410910"
